hkrate	review
1	이건뭐  노란페이지에서ㅡ결제하고 읽었는데 여서  유일하게 재구매해서 읽은 책이지요. 재탕인데도 돈 아깝다는.생각이 안드는... 갑오브갑 루시아네요. 타란공작 현대물로 다시 재각색해주면 안될까요? 작가님 ㅜㅜ
1	1권무료로 봤다가 완결까지 결제해버렸음ㅋㅋㅋ
1	루시아 입문작입니다 ㅜㅠ존잼
1	제 로맨스 입문작입니다. 로설에 시들할때마다 보면서 다시로설에 빠지고 몇번 읽었는지 모를정도네요!
1	정말 최고네요^^  소설 읽으면서 마음이 훈훈했어요.
1	진짜 계속 지르면서 봣음.. 리디북스 입문으로 이거봣는데 소설보는 눈이 높아졌다ㅠㅠ
1	캐시 아까운줄 모르고 계속 지릅니다 ㅋㅋ 첨부터 세트로 살걸
1	넘 재밌게 읽었어요. 8권은 비추라는 글이 많아서 고민하다 구매했는데 안 읽었으면 어쩔...ㅎㅎ 에반제린을 여주로해서 카이르의 환생(누군진 모르지만), 브루노, 칼리(로이아들),  쥬드, 공주 등을 둘러싼 스토리랑 데미안을 남주로 데미안 여친(학술원에 남장하고 다녔다던...테스였나??), 크리스가 얽힌 스토리...이렇게 두가지 스토리로 후속편 기대해 봅니당! 아니, 작가님!!꼭 써주세요◉‿◉제발요ㅠㅠ
-1	내용은없고 19급만.....난무 왜케 랭커에 있는지~~~~
1	1권이 무료여서 시작했다 처음 그냥 읽혔는데 섹스신이서 오~~~재미 급 부상 ㅋㅋ 질질 늘어지지도 감정이 격해지지도 않고 글이 편안하고 남주인 휴의 세심한(?)배려인듯한 내용에 마지막권까지 정말 빠르게 읽었네요.   처음에서 중반까지 섹스신은 정말 ㅋㅋㅋㅋ엄청 좋다가 나중엔 그 부분은 빼고 읽게 된거 같아요.ㅋㅋㅋㅋㅋ지루해진다고해야하나.
-1	너무 떡신이 많다 페미 내용 없다 없는걸로 왜 뭐라하냐 이런 리뷰 보고 시작했는데 3권 끝부분까지 읽은 소감은 떡신이 많긴 많음. 그리고 글 내에 남성우월주의랑 수동적인 여성의 모습 그리고 여성 독자가 많은 로판이지만 남성향 소설 느낌이 물씬 남. 굳이 여주한테 저렇게까지 표현해야 했나 이런 감상이 읽는 내내 상당히 잦았음. 너무 기대하고 읽어서 좀 실망스러움. 중간에 남주가 너무 권위적이고 보수적인 느낌이 나서 하차하려다가 재밌다는 리뷰 생각나서 꾹 참고 읽었는데 더 읽는건 생각 좀 해봐야 할 듯.
-1	위대한소원 웹툰과 소설을 읽고 만족스러워서 루시아까지 읽고 있는데 너무 안맞네요...순종적이고 수동적인 여주에 씬은 남성향에 가까워서 거부감이 들어요 이런책을 쓰신분이 위대한소원을 쓰셨다니..너무 신기하네요
1	19금 보러왔다 마지막에 먹먹함 뭐야 ㅠ
1	이 작품이 중독적인 이유는 아마 정서적으로 건강하지 않은 두 캐릭터가 서로를 사랑하면서 삶을 재발견하는 카타르시스가 있어서인거 같아요. 전개가 해피해피해요. 젠더롤에 예민하신 분들은 좀 불편할거 같긴 해요. 그렇지만 남자가 그렇게 절절매는 게 너무 취향이었고ㅋㅋㅋㅋ 영혼의 결핍을 부부관계에서 찾고 주인공이 행복해졌다고 생각이 들기 때문에 저는 만족스러웠어요. 아 근데 씬을 반만 줄였어도..너중에는 맥락도 없다고 느껴져서 넘기는게 태반이었어요.
1	루시아 재미있게 읽었습니다.  한가지 아쉬운점은  루시아부부의 애정행각이 너무 많아 글을 읽는데 방해가 되더군욪 과유불급이라고  눈만 마추치면 애정행각인지라  페이지수도 많아  그냥 건너띄고 읽었습니다. 그부분만 빼면 스토리는 재미있었습니다
1	그냥 대작이라는 말 밖엔 할말이 없습니다..
1	데미안과 테드, 에반제린과 브리노 이야기도 궁금해요~~~
1	호불호가 갈리는 듯 하는데 전  좋았어요.  외전으로 많은 이야기를 풀어주시기도 하고 읽고 나서 조금은 아련하지만 애틋하기도  한 감정이 남네요.  비록 클리셰도 있긴 하지만 이 정도는 양호한 수준인 것 같아요.
0	십오야 쿠폰으로 한꺼번에 질러버렸는데 괜히 한꺼번에 산 것 같으다.... 글이 별로인 건 아니고 취향에 안 맞음. 역시 평점이 높다고 나랑 맞는건 아니다..나름 진짜 재밌는 로맨스를 읽고 싶어서 신중하게 골랐는데ㅜㅜ  일단 여주 일케 금사빠일거면 첨에 사랑하지 않겠다느니 그런 말은 왜한거임 그리고 남주가 여주에게 빠지는 과정도 매우 심플한데 한번 잤는데 여주가 명기여서이고 집안일도 잘해서임 완전 바람둥이면서 처음 여자랑 잔것도 아니고 몸은 헤퍼도 마음은 철벽남일것처럼 굴더니...ㅉㅉ 아무리 선결혼 후연애라지만 과정이 매우 별거 없어서 진짜 실망스러웠다 자봤는데 몸이 너무 좋아!! 난 원래 바람둥이였지만 이젠 너만 생각나!&lt;-이 레파토리 제발 좀... 식상할 뿐만 아니라 로맨틱하지도 않다  무료배포인 1권 다음에 겨우 2권 초반 읽는 중는데 앞으로 여섯권 남은거야?? 서로 마음이 통하기 전까지 과정을 충분히 즐겨야 하는데ㅜㅜ 그냥 결혼&gt;첫날밤&gt;러브 이 과정이 단숨에 진행됨 고백만 안했다 뿐이지...  좀 심장 쫄깃한 로맨스를 읽고 싶었는데 이제 완전 초반부인데 앞으로가 기대되지 않는다
1	과거랑 현재랑 이어지는 부분이랑 서로 쌍방이지만 삽질하는 묘미와 남주의 괴로운 과거를 스스로 밝혀가는 거나 남주외의 주변 인물들도 잘 다뤄줘서 물흐르듯이 읽었습니다 마지막 부분에 제 나름에는 헉 하는 부분도있었는데 그것도 재미있었어요 ㅋㅋ 다소 유치한 부분이 있긴 하지만 그것대로 맛이있었구 외전은 너무 슬프고 짠한 부분이 많았지만 제 취향이라서 마지막 덮을 때는 여운이 깊어 덮기 아쉬웠어요 재미있게읽었습니다! 씬은 내용의 절반? 차지할 정도로 많아서 그런게 싫으신 분은 ㅋㅋㅍ 에서 15금으로 조정된걸 읽으시길 추천
1	리뷰만 봤을땐 천하의 ㄱㅐㅅㅐㄲㅣ에 공포의 아1가리를 장착한 초마초남이 남주인가보다 했는데 ㅈㄴ 다정한데요?? 각오하고 봤는데 너무 달달해서 놀랐네ㅋ 문장이 깔끔하고 쉽게 읽어져서 아주 술술 넘어갑니다 읽기전에는 여주가 엄청나게 스펙타클하게 굴려지는 소설인줄ㅎ 그리고 시대에 뒤떨어지는 내용인지도 잘 모르겠어요 문란한 과거를 가진 남주 + 소설에 여주의 자아실현에 대한 내용이 없어서 이런 비판을 받는것 같은데 전자는 취향차이니까 언급할 가치도 없다고 생각하고 후자의 경우는 걍 어이가 없네요... 장르소설은 재미가 제1순위임 자아실현 내지 특정 사회 사상을 전파하기 위한 매체가 아니에요ㅋㅋㅋ 제가 여성의 자아실현에 대해 관심갖고 공부하고 싶다면 19금 로설을 읽겠어요?ㅋㅋㅋㅋㅋ 재미가 제 1순위인 장르소설에서 19금 로설의 필수요소는 야한떡씬과 매력적인 러브 스토리지 페미니즘적 메세지가 아닙니다 작품에 페미 들어간건 플러스 알파의 요소일뿐 없다고 작가가 욕먹거나 넣으라고 강제할 수 있는게 아닌데 저렇게 작가 한명 죽일년 만드는게 너무 기괴하네요
1	좋아요 너무 재미있어요
1	무료로 1권읽고 바로 전권 질렀어요
1	예전에 다 읽고 다시 생각나서 아예 구매했어요. 소장각.
1	다른 작품들 댓글에서 루시아가 많이 언급되었길래 궁금하던 차에 읽게되었는데 왜 루시아를 언급하는지 공감이 됩니다.
1	잼나요. 양이 어마해서 못보겠다했는데 무료1권보고 마지막권까지 다봐버렸네요. 남녀주인공 애틋한 사랑이야기구요.   남녀간의 동상이몽도 니오고 ㅋㅋㅋ 서로 생각하는 차이가 ㅋㅋㅋㅋ  추천해요 ㅎㅎ
1	너무 재밌었어요~ 1권만 무료로 읽어봐야지 했는데 어느새 8권을 다 유료로 소장하게 되었네요 ㅎㅎ  실은 첨에 야하단 댓글이 많아서 궁금해서 찾아봤어요 ㅎㅎ 근데 작가님 필력도 좋고 떡밥들도 다 잊지않고 딱딱 들어맞게 회수해주시고, 전 여러모로 만족한 작품이에요~ 두고두고 읽고싶어서 소장하길 잘했다고 생각합니다 ㅎㅎ
1	너무 재밌게 잘 읽었습니다  숨도 참으며 읽은거 같아요
1	루시아 너무 재미있게 봤어요~~
1	하나.... 그냥 좋아 한다 이 한마디면~ 하아....
1	순식간에 다읽었어요! 상수리나무 같은 느낌의 로판을 찾았는데 최근읽었던것 중 가장 재미있었어요ㅎㅎ 다만 조금 아쉬운게 서브남이없네요ㅎㅎ 휴고랑 루시아 워낙 알콩달콩 해서 서브남이라는게 끼어들 자리도 없지만유ㅎㅎ
1	일편단심 휴고와 똑똑한 루시아의 케미 ㅎㅎㅎㅎ재밋게 읽엇습니당
1	나름 재미나게 읽었어요.  너무 길어 비싼거외에는 불만 없네요
1	몇번을 다시 읽어도 계속 새로운 느낌으로 다가오는 소설입니다. 이렇게까지 몰입해서 읽어본 로맨스 소설은 처음인 것 같아요. 정말 잘읽었습니다!
1	이씨ㅜㅜㅠㅜ막권 미쳤다 눈물겁나 흘렸네  가볍게읽어야지~하고읽었는데 후에 완전 감동받았어요ㅠㅜㅜㅜㅠㅜ
1	재미있게 읽었습니다 씬은 그냥 중요한 대화같은게 없으면 그냥 훅훅 넘기듯이 읽어서 문제없었고요 요즘 페미니스트이라는 분들이 보면 불편해할 남주여주일것같으니 안보시는게 좋을거라 생각되네요 개인적으로는 재탕삼탕할수있을정도로 페이지가 숙숙 잘넘어가는 작품이었습니다 읽어야지 읽어야지 하다가 타 플랫폼에서 웹툰이 나온거 보고 이제서야 읽었는데 돈이 안아깝네요^^ 작가님 수고하셨고 감사합니다  아, 개인적으로는 로이가 제일 맘에 드는 캐릭터였어요^^ ㅎㅎ 휴에 대한 로이와 퀘이즈의 대화가 저한테는 웃음포인트였어요 ㅎㅎ 읽고또읽어도 재미있네요  벌써 네번째 읽는거같아요 근데 읽어도읽어도 질리지않네요 종이책으로 소장하러가야겠어요 ㅎㅎㅎ
1	정말잼나게  잘 읽었네요~2세들의 외전도 주세요^^슬쩍기대해봄다
1	잘봤어요 너무 재밌어서 두번이나 읽었어요
1	두드러지는 갈등 구도가 없어서 작품 몰입도가 떨어진다고 느끼는 사람이 있을수도 있을 겁니다. 그래도 읽으면서 힐링되어서 저는 좋았네요. 맨날 세계멸망이니 왕국이 멸망하니 하는 거시적인 갈등만 보다가 인간대인간의 미시적인 갈등들은 나름 긴장감 있고 좋았어요.  꾸금 장면들은 달달하긴 한데.. 넘 많아요 ㅠ
1	대작입니다 오래 기억에 남을 것 같아요
1	읽는 동안 한번도 지루한적 없었어요. 너무 잘 봤습니다.
1	달달하고 좋아요ㅠㅠ 책 끝내기가 너무 아쉬웠어요
1	헉헉 전권 다 읽고 리뷰 달려고 허버허버 왔는데 호불호가 완전 심하네요??? 별점도 높고 저는 너~~~무 잘읽어서 그리 안 심할 줄 알았어요ㅠㅠ 사실 1권에 남주 좀 그랬는데... 또 읽다보니까 바뀌더라고욥ㅋㅋㅋ 정말 인생작 된... 저 한 번 읽었던 소설은 절대 재탕 안 하는데 이건 할 것 같아요ㅋㅋㅋㅠ 아 그리고 외전보고 넘 놀랐어요ㅋㅋㅋ 외전은 대충대충 봤는데 갑자기 와... 데미안이 죽었다고 해서 충격먹고ㅋㅋㅋ 자세히 읽어보니 여주 처음 생때의(?) if엔딩이었군여! 분명 여주는 데미안이 8살일때 결혼했으니까욥!!! 외전에는 13살에 결혼했다고 나와있어서 알아챘네욬ㅋㅋ 휴 몰랐으면 찝찝할뻔ㅠㅠ 꼭 키워드랑 미리보기 함 보시고 달리시긔 추천!!! 저는 다 잘 읽었지만 중간 부분?이나 외전이 지루했다는 분도 있으신 것 같아서 무조건 추천하기 힘드네요ㅠㅠ 마지막으로 좋은 글 써주셔서 감사합니담ㅠㅠㅠㅠㅠㅠ 꼭꼭 재탕하러 또 올게요 하트하트
1	역시 고전중에 고전이네요~ 재탕하는데 씬을 전부 패스 하고 스토리에만 집중해서 읽었더니 새로운 내용이 깜짝깜짝 튀어나와 재밌게 잘 읽었어요. 우리 휴고한테 약 좀 지어먹이고 싶었어요. 감퇴제....
1	아 ㅜㅜㅜ 너무 빨리 읽었어요 ㅠㅠㅠ 저말 잼있어요 ㅠㅠ 외전 더 주세요 ㅜㅠㅠ
1	ㅠㅠㅠㅠ외전더주세여ㅠㅠㅠㅠㅠㅠ
1	몇일동안 쉬지 않고 읽었어요 처음에 8권인걸 봤을때 길다고 생각했는데 읽다보니 한권한권 줄어드는게 아쉽네요 공작부부의 관계가 개연성있고 알차게 잘 풀어진것같아요 약간 아쉬운 떡밥들이 있지만 오히려 부담스럽지 않게 쭉 읽혀서 보는맛이 있었씁니다! 재밌게 잘읽었씁니다 작가님 글써주셔서 감사해요
1	두번이나 읽었는데도 잼 나네.. ㅎㅎ
1	며칠동안 내리 읽었네요 달달물 좋아하는데 허접하지 않고 구성이 탄탄해서 더 좋았어요 일편단심 공작님 너무 멋져요 ㅎㅎ
0	첫권 무료로 오 괜찮다! 하고 2권까지 구매했는데 음..2권 중간?끝자락부터 좀 지루하게 느껴져서 계속 읽을지 모르겠네요
1	느므 재미있구낭낭낭
1	너무 과도하게 씬이 많아서 넘기며 봤지만 개인적으론 취저네요 너무 재밌었어요!
1	전체적으로 수작이었어요. 너무 씬이 많아서 내용의 절반정도는 씬인 것 같았지만 귀여운 흑사자가족을 보는 재미가 있었네요.
1	구작인걸 감안하고 보긴 했지만... 어쩔 수 없이 별 하나 뺐습니다... 그리고 내용이 많다보니 뒤로가면서 점점 지루해지는 느낌도 없지않아 있었구요. 전 이런 장르의 소설을 좋아해서 그래도 끝까지 읽었는데 입문으로 읽으시는 분들은 중간에 많이들 하차하실 것 같은......ㅜ 근데 씬 많은건 정말 좋았어요*^^*
1	"이래저래 평이 갈리긴 하지만 저는 전반적으로 좋았습니다.  저는 개인적으로 ""남편 자식 = 내자식"" 같은 구도 싫어하는데  (내 남편이 자식 있다고 갑자기 없던 모성애가 철철 넘쳐흐르는 거야말로 판타지 아닌가요... 그런데 로맨스 소설 중에 이런거 의외로 많아요. 사실 회귀전 루시아와 부르노의 관계 쪽이 훨씬 현실성있죠.) 그럼에도 불구하고 생각보다는 거슬리지 않게 읽었습니다.   성차별적인 요소나 여주의 성격에 관해 일부 호불호가 있을 수는 있겠지만 저는 그런 요소나 여주의 행동에 충분한 설득력이 있었다고 생각합니다. 분명 남녀차별이 있던 시대를 모티브로 판타지를 쓰셨는데 사회적 배경이니 개연성이니 다 무시하고  어거지로 걸크러쉬 폭발하는 여주 등장시키는 것 보다는 훨씬 나았다고 생각해요.   이런 부분은 성별적인 부분 뿐만이 아니라 계급적인 부분에서도 드러납니다. 계급사회에서 루시아는 ""괜찮은 주인""이긴 하지만  어디까지나 위에서 군림하는 주인으로서  자신과 아랫 사람들 사이에 확실한 선을 긋습니다.  다른 많은 소설들에서 그저 착하기만 한 여주들이  아랫 사람들을 동등하고 친근하게  대하는 것이 틀렸다는 것은 아니지만 개인적으로는 계급이 존재하는 사회에서 나고 자랐다면 루시아와 같은 쪽이 훨씬 설득력있다고 생각합니다.  실제로 루시아가 회귀 전 아랫 사람이었을 때는 어디까지나 아랫 사람으로서  상전을 모시는 자신의 임무에 충실했으니까요.  전체적인 스토리 자체는 솔직히 회귀물의 클리셰 덩어리라고 생각해요. 하지만 그걸 얼마나 잘 풀어냈는가로만 따지면 상당히 괜찮은 소설이라고 생각합니다.   클리셰는 결국 그런 이야기들이 독자들에게 인기가 좋다는 거고, 그걸 재미있게 써내는 것이야말로 작가의 능력 아닐까요."
